Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Game_Away,Game_Home,Game_Year,Game_Date,Game_Tipoff,Game_Location,Neutral_Site,Conference_Competition,Attendance
400589702,GCU,UK,45,85,Grand Canyon,Kentucky,2014,11/14,19:00:00,Rupp Arena|Lexington|Kentucky,False,False,22533
400591790,MSM,ARIZ,55,78,Mount St Mary's,Arizona,2014,11/14,19:00:00,McKale Center|Tucson|Arizona,False,False,14655
400588633,NKU,WIS,31,62,Northern Kentucky,Wisconsin,2014,11/14,20:00:00,Kohl Center|Madison|Wisconsin,False,False,17279
400587747,PRE,DUKE,44,113,Presbyterian College,Duke,2014,11/14,17:00:00,Cameron Indoor Stadium|Durham|North Carolina,False,False,9314
400585668,UCSB,KU,59,69,UC Santa Barbara,Kansas,2014,11/14,19:00:00,Allen Fieldhouse|Lawrence|Kansas,False,False,16300
400587755,NCCU,UNC,60,76,North Carolina Central,North Carolina,2014,11/14,19:00:00,Dean E. Smith Center|Chapel Hill|North Carolina,False,False,17338
400597287,WM,FLA,45,68,William & Mary,Florida,2014,11/14,17:00:00,Exactech Arena|Gainesville|Florida,False,False,10861
400587748,MINN,LOU,68,81,Minnesota,Louisville,2014,11/14,18:30:00,U.S.C.G. AIR STATION BORINQUEN|Aguadilla|Puerto Rico,True,False,1693
400587753,UVA,JMU,79,51,Virginia,James Madison,2014,11/14,18:00:00,JMU Convocation Center|Harrisonburg|Virginia,False,False,6782
400585674,NDSU,TEX,50,85,North Dakota State,Texas,2014,11/14,19:30:00,Frank Erwin Center|Austin|Texas,False,False,11232
400586295,NMSU,WICH,54,71,New Mexico State,Wichita St,2014,11/14,20:00:00,Charles Koch Arena|Wichita|Kansas,False,False,10506
400587025,LEH,VILL,66,77,Lehigh,Villanova,2014,11/14,19:00:00,PPL Center|Allentown|Pennsylvania,True,False,0
400585873,SAC,GONZ,58,104,Sacramento State,Gonzaga,2014,11/14,20:00:00,McCarthey Athletic Center|Spokane|Washington,False,False,6000
400585667,OAK,ISU,82,93,Oakland,Iowa State,2014,11/14,19:00:00,Hilton Coliseum|Ames|Iowa,False,False,14384
400591082,TENN,VCU,69,85,Tennessee,VCU,2014,11/14,17:30:00,Alumni Hall|Annapolis|Maryland,True,False,0
400591552,CSUN,SDSU,58,79,CSU Northridge,San Diego State,2014,11/14,21:00:00,Viejas Arena|San Diego|California,False,False,12414
400586485,BRY,CONN,53,66,Bryant,Connecticut,2014,11/14,18:00:00,Gampel Pavilion|Storrs|Connecticut,False,False,10167
400587026,MSU,NAVY,64,59,Michigan State,Navy,2014,11/14,20:30:00,Alumni Hall|Annapolis|Maryland,False,False,5699
400595357,UML,OSU,55,92,UMass Lowell,Ohio State,2014,11/14,18:00:00,Value City Arena|Columbus|Ohio,False,False,13256
400586484,LAM,SMU,54,93,Lamar,SMU,2014,11/14,20:30:00,Moody Coliseum|Dallas|Texas,False,False,6971
400588634,KENN,SYR,42,89,Kennesaw State,Syracuse,2014,11/14,18:00:00,Carrier Dome|Syracuse|New York,False,False,22833
400587388,BALL,UTAH,72,90,Ball State,Utah,2014,11/14,21:00:00,Jon M. Huntsman Center|Salt Lake City|Utah,False,False,9855
400585875,TXSO,EWU,62,86,Texas Southern,Eastern Washington,2014,11/14,10:00:00,Reese Court|Cheney|Washington,False,False,1623
400586110,CCSU,FAIR,63,71,Central Connecticut,Fairfield,2014,11/14,14:00:00,TD Bank Sports Center|Hamden|Connecticut,True,False,1100
400586111,YALE,QUIN,85,88,Yale,Quinnipiac,2014,11/14,16:30:00,TD Bank Sports Center|Hamden|Connecticut,False,False,3300
400589070,CIT,VMI,65,66,The Citadel,VMI,2014,11/14,16:30:00,Christl Arena|West Point|New York,True,True,0
400587210,BSU,USD,81,75,Boise State,San Diego,2014,11/14,17:30:00,Gersten Pavilion|Los Angeles|California,True,False,0
400589073,WCU,MSST,56,66,Western Carolina,Mississippi State,2014,11/14,17:30:00,Humphrey Coliseum|Starkville|Mississippi,False,False,6261
400585675,MONM,WVU,54,64,Monmouth,West Virginia,2014,11/14,18:00:00,WVU Coliseum|Morgantown|West Virginia,False,False,6792
