Game_ID,Away_Abbrv,Home_Abbrv,Away_Score,Home_Score,Game_Away,Game_Home,Game_Year,Game_Date,Game_Tipoff,Game_Location,Neutral_Site,Conference_Competition,Attendance
400809426,TEM,UNC,67,91,Temple,North Carolina,2015,11/13,18:00:00,Alumni Hall|Annapolis|Maryland,True,False,0
400809380,ALBY,UK,65,78,Albany,Kentucky,2015,11/13,18:00:00,Rupp Arena|Lexington|Kentucky,False,False,22080
400820709,MSM,MD,56,80,Mount St Mary's,Maryland,2015,11/13,18:00:00,XFINITY Center|College Park|Maryland,False,False,17950
400813779,UNCO,KU,72,109,Northern Colorado,Kansas,2015,11/13,19:00:00,Allen Fieldhouse|Lawrence|Kansas,False,False,16300
400818724,SIE,DUKE,74,92,Siena,Duke,2015,11/13,18:00:00,Cameron Indoor Stadium|Durham|North Carolina,False,False,9314
400825540,MORG,UVA,48,86,Morgan State,Virginia,2015,11/13,18:00:00,John Paul Jones Arena|Charlottesville|Virginia,False,False,14034
400813741,COLO,ISU,62,68,Colorado,Iowa State,2015,11/13,16:00:00,Sanford Pentagon|Sioux Falls|South Dakota,True,False,3200
400818870,CHSO,WICH,63,88,Charleston Southern,Wichita St,2015,11/13,19:00:00,Charles Koch Arena|Wichita|Kansas,False,False,10506
400840331,FDU,VILL,54,91,Fairleigh Dickinson,Villanova,2015,11/13,18:00:00,The Pavilion (Villanova)|Villanova|Pennsylvania,False,False,6500
400813818,PAC,ARIZ,61,79,Pacific,Arizona,2015,11/13,20:30:00,McKale Center|Tucson|Arizona,False,False,0
400839316,FAU,MSU,55,82,Florida Atlantic,Michigan State,2015,11/13,18:00:00,Breslin Center|East Lansing|Michigan,False,False,14797
400830764,RICE,CAL,65,97,Rice,California,2015,11/13,22:30:00,Haas Pavilion|Berkeley|California,False,False,10530
400839278,EIU,IND,49,88,Eastern Illinois,Indiana,2015,11/13,18:00:00,Assembly Hall (Indiana)|Bloomington|Indiana,False,False,17472
400816754,SUU,UTAH,71,82,Southern Utah,Utah,2015,11/13,21:30:00,Jon M. Huntsman Center|Salt Lake City|Utah,False,False,12050
400841778,WIU,WIS,69,67,Western Illinois,Wisconsin,2015,11/13,20:00:00,Kohl Center|Madison|Wisconsin,False,False,17287
400830675,PEAY,VAN,41,80,Austin Peay,Vanderbilt,2015,11/13,19:00:00,Memorial Gymnasium (Vandy)|Nashville|Tennessee,False,False,10116
400839231,SFU,ND,56,87,St Francis (PA),Notre Dame,2015,11/13,18:30:00,Purcell Pavilion|South Bend|Indiana,False,False,9149
400816801,MAINE,CONN,56,100,Maine,Connecticut,2015,11/13,18:30:00,Gampel Pavilion|Storrs|Connecticut,False,False,10167
400830774,MCNS,LSU,70,81,McNeese,LSU,2015,11/13,20:00:00,Pete Maravich Assembly Center|Baton Rouge|Louisiana,False,False,11679
400831581,SFA,BAY,55,97,Stephen F. Austin,Baylor,2015,11/13,20:30:00,Ferrell Center|Waco|Texas,False,False,7041
400809343,NCAT,PUR,40,81,North Carolina A&T,Purdue,2015,11/13,18:00:00,Mackey Arena|West Lafayette|Indiana,False,False,12623
400823382,UVM,EMU,50,70,Vermont,Eastern Michigan,2015,11/13,10:00:00,Convocation Center (MI)|Ypsilanti|Michigan,False,False,3219
400841963,FAIR,YALE,57,70,Fairfield,Yale,2015,11/13,14:00:00,William H. Detrick Gymnasium|New Britain|Connecticut,True,False,0
400841909,JVST,CMU,83,89,Jacksonville State,Central Michigan,2015,11/13,15:30:00,McGuirk Arena|Mount Pleasant|Michigan,False,False,3116
400821337,NWST,MISS,76,90,Northwestern State,Ole Miss,2015,11/13,16:00:00,C. M. Tad Smith Coliseum|Oxford|Mississippi,False,False,6386
400839817,SDAK,WRST,69,77,South Dakota,Wright State,2015,11/13,16:30:00,NIU Convocation Center|Dekalb|Illinois,True,False,0
400842567,QUIN,SHU,64,76,Quinnipiac,Sacred Heart,2015,11/13,16:30:00,William H. Detrick Gymnasium|New Britain|Connecticut,True,False,0
400843615,RMU,PENN,75,76,Robert Morris,Penn,2015,11/13,16:30:00,The Palestra|Philadelphia|Pennsylvania,False,False,2587
400840317,WAG,SJU,57,66,Wagner,St John's,2015,11/13,17:00:00,Carnesecca Arena|Queens|New York,False,False,4677
400809342,NIAG,ODU,50,67,Niagara,Old Dominion,2015,11/13,18:00:00,Ted Constant Convocation Center|Norfolk|Virginia,False,False,8150
400813813,NKU,WVU,61,107,Northern Kentucky,West Virginia,2015,11/13,18:00:00,WVU Coliseum|Morgantown|West Virginia,False,False,10120
400816882,COLG,GMU,66,53,Colgate,George Mason,2015,11/13,18:00:00,EagleBank Arena|Fairfax|Virginia,False,False,5124
400818730,PV,VCU,50,75,Prairie View A&M,VCU,2015,11/13,18:00:00,Verizon Arena|North Little Rock|Arkansas,False,False,7637
400820605,WCU,CIN,72,97,Western Carolina,Cincinnati,2015,11/13,18:00:00,Fifth Third Arena|Cincinnati|Ohio,False,False,7213
400820676,LAF,GW,76,85,Lafayette,George Washington,2015,11/13,18:00:00,Charles E. Smith Center|Washington|District of Columbia,False,False,3118
400824527,CHAT,UGA,92,90,Chattanooga,Georgia,2015,11/13,18:00:00,Stegeman Coliseum|Athens|Georgia,False,False,5925
400825530,NCCU,CLEM,40,74,North Carolina Central,Clemson,2015,11/13,18:00:00,Bon Secours Wellness Arena|Greenville|South Carolina,False,False,5742
400825741,SEMO,DAY,53,84,Southeast Missouri State,Dayton,2015,11/13,18:00:00,University of Dayton Arena|Dayton|Ohio,False,False,13216
400827480,TRGV,MIA,59,86,UT Rio Grande Valley,Miami,2015,11/13,18:00:00,Watsco Center|Coral Gables|Florida,False,False,6607
400827769,DART,HALL,67,84,Dartmouth,Seton Hall,2015,11/13,18:00:00,Prudential Center|Newark|New Jersey,False,False,6114
400830681,UNCA,TENN,78,82,UNC Asheville,Tennessee,2015,11/13,18:00:00,Thompson-Boling Arena|Knoxville|Tennessee,False,False,11564
400830870,SCST,COFC,54,74,South Carolina State,Charleston,2015,11/13,18:00:00,TD Arena|Charleston|South Carolina,False,False,0
400833347,JMU,RICH,87,75,James Madison,Richmond,2015,11/13,18:00:00,Robins Center|Richmond|Virginia,False,False,7201
400839185,LEH,SYR,47,57,Lehigh,Syracuse,2015,11/13,18:00:00,Carrier Dome|Syracuse|New York,False,False,21286
400839795,SAM,LOU,45,86,Samford,Louisville,2015,11/13,18:00:00,KFC Yum! Center|Louisville|Kentucky,False,False,20347
400840343,M-OH,XAV,72,81,Miami (OH),Xavier,2015,11/13,18:00:00,Cintas Center|Cincinnati|Ohio,False,False,10372
400840892,NE,BU,87,84,Northeastern,Boston University,2015,11/13,18:00:00,Case Gym|Boston|Massachusetts,False,False,1256
400841054,PRE,FUR,53,63,Presbyterian College,Furman,2015,11/13,18:00:00,Timmons Arena|Greenville|South Carolina,False,False,1483
400841101,HC,MRST,67,64,Holy Cross,Marist,2015,11/13,18:00:00,McCann Arena|Poughkeepsie|New York,False,False,1707
400843028,PRIN,RID,64,56,Princeton,Rider,2015,11/13,18:00:00,Alumni Gymnasium (Rider)|Lawrenceville|New Jersey,False,False,1650
400843051,COPP,EKY,80,107,Coppin State,Eastern Kentucky,2015,11/13,18:00:00,McBrayer Arena|Richmond|Kentucky,False,False,2300
400843912,IUPU,INST,72,70,IUPUI,Indiana State,2015,11/13,18:00:00,Hulman Center|Terre Haute|Indiana,False,False,4131
400813771,SAC,ASU,66,63,Sacramento State,Arizona State,2015,11/13,18:30:00,Wells Fargo Arena (AZ)|Tempe|Arizona,False,False,5275
400830879,CAN,HOF,85,96,Canisius,Hofstra,2015,11/13,18:30:00,Mack Sports Complex|Hempstead|New York,False,False,2106
400841134,TNST,L-MD,86,71,Tennessee State,Loyola (MD),2015,11/13,18:30:00,Reitz Arena|Baltimore|Maryland,False,False,2100
400841926,DEN,MILW,58,71,Denver,Milwaukee,2015,11/13,18:30:00,Leavey Center|Santa Clara|California,True,False,0
400845427,TXSO,UNM,57,86,Texas Southern,New Mexico,2015,11/13,18:30:00,Dreamstyle Arena|Albuquerque|New Mexico,False,False,12269
400809217,AFA,SIU,75,77,Air Force,Southern Illinois,2015,11/13,19:00:00,SIU Arena|Carbondale|Illinois,False,False,4759
400814182,BALL,BRAD,53,54,Ball State,Bradley,2015,11/13,19:00:00,Carver Arena|Peoria|Illinois,False,False,0
400814229,USD,USC,45,83,San Diego,USC,2015,11/13,19:00:00,Galen Center|Los Angeles|California,False,False,3434
400816741,BING,SBON,53,63,Binghamton,St Bonaventure,2015,11/13,19:00:00,Reilly Center|Saint Bonaventure|New York,False,False,4277
400816976,UTM,OKST,57,91,UT Martin,Oklahoma State,2015,11/13,19:00:00,Gallagher-Iba Arena|Stillwater|Oklahoma,False,False,4972
400817513,UML,NW,57,79,UMass Lowell,Northwestern,2015,11/13,19:00:00,Welsh-Ryan Arena|Evanston|Illinois,False,False,6011
400818717,HART,CCSU,92,83,Hartford,Central Connecticut,2015,11/13,19:00:00,William H. Detrick Gymnasium|New Britain|Connecticut,False,False,2400
400818863,MOST,ORU,65,80,Missouri State,Oral Roberts,2015,11/13,19:00:00,Mabee Center|Tulsa|Oklahoma,False,False,3243
